"Date/Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
"2/10/23 18:11","My Pleasant","UT","USA","Cigar","At least 45 min","2 Large cigars/saucers over the mountain","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174621.html","315X2023.03.19.11.13.07",FALSE
"2/10/23 15:15","Prudhoe Bay, Alaska","AK","USA","Other","about 20 minutes","Flightradar24 track of USAF AFRDQ5827","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174890.html","316X2023.03.19.11.13.07",FALSE
"2/10/23 15:00","Portland","OR","USA","Circle","About 10 minutes","Round white object","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174411.html","317X2023.03.19.11.13.07",FALSE
"2/10/23 13:24","Lake Country","BC","Canada","Chevron","10 minutes","Saw what I thought was a plane but it didn't have a trail it changed direction and was moving too fast","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174451.html","318X2023.03.19.11.13.07",FALSE
"2/10/23 10:12","taueanga","Bay of Plenty Region","New Zealand","Cone","3 minutes","Saw it hover at my house for 3 minutes and it didn't seem to do anything","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174658.html","319X2023.03.19.11.13.07",FALSE
"2/10/23 07:45","Kelowna","BC","Canada","Unknown","10 seconds","Looking in the sky saw an object over the airport flying over the mountain that was not a airplane or helicopter it looked on fire","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174688.html","320X2023.03.19.11.13.07",FALSE
"2/10/23 07:10","Alexandria","VA","USA","Oval","3 minutes maybe","Saw two flying objects flying in circles and erratic movements then they disappeared.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174384.html","321X2023.03.19.11.13.07",FALSE
"2/10/23 05:50","Hollister","CA","USA","Rectangle","15 seconds","Had two or three lights, one at each end, ~2000 ft","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174402.html","322X2023.03.19.11.13.07",FALSE
"2/10/23 04:53","Littleton","MA","USA","Star","4 minutes","Every 30 seconds a star-like object appeared and moved down a couple of degrees and disappeared. This was repeated 5 or so times.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174371.html","323X2023.03.19.11.13.07",FALSE
"2/9/23 23:02","nipomo","CA","USA","Changing","around two minutes","Large orange glowing object ascends high, changes color, splits into two spheres one remains stationary other floats away, then vanish.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174374.html","324X2023.03.19.11.13.07",FALSE
"2/9/23 20:30","Reisterstown","MD","USA","Chevron","2-3 minutes","Slow moving gun metal gray carbon fiber stealth bomber shaped front with white lites 3 on each side of front Vshape. 100 -150 feet fr","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174376.html","325X2023.03.19.11.13.07",FALSE
"2/9/23 19:16","Newark","OH","USA","Cone","10 to 12 minutes","Many flashing lights following a bigger object","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174412.html","326X2023.03.19.11.13.07",FALSE
"2/9/23 18:05","Monroe","WA","USA","Light","5 minutes","I saw ball of light hovering low in sky not making any sound or blinking lights like an aircraft would do.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174539.html","327X2023.03.19.11.13.07",FALSE
"2/9/23 17:57","Portland","ME","USA","Changing","1.22","I'm sorry white light all of a sudden appear so I got out my camera because I also had a siding last month that mufon is investigating","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174390.html","328X2023.03.19.11.13.07",FALSE
"2/9/23 17:45","Cleveland","OH","USA","Cylinder","5 minutes","We were watching a plane when we noticed this","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174423.html","329X2023.03.19.11.13.07",FALSE
"2/9/23 17:39","Watertown","MA","USA","Unknown","approximately 3 minutes","A greenish blue flying object","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174372.html","330X2023.03.19.11.13.07",FALSE
"2/9/23 17:30","Applegate","OR","USA","Cigar","20 mins","A fleet appeared flying northeast in the sky equidistance apart, some looping back. We have 5-6 mins of video","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174375.html","331X2023.03.19.11.13.07",FALSE
"2/9/23 16:31","Somers","MT","USA","Other","Unknown","Noticed stationary structure on mountainside of national forest land with no tracks or visible way of having gotten to location","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174378.html","332X2023.03.19.11.13.07",FALSE
"2/9/23 16:00","South East of Quartzite, AZ","AZ","USA","Cigar","5 minutes","It was daylight and no clouds. I spotted a large object to the southeast moving east.it was moving slow, it was black, it was large.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174428.html","333X2023.03.19.11.13.07",FALSE
"2/9/23 15:23","Escondido","CA","USA","Sphere","30 seconds","Extremely small sphere at extremely fast speed.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174382.html","334X2023.03.19.11.13.07",FALSE
"2/9/23 15:11","Madera","CA","USA","Cross","5 minute","Heard an unusually loud noise I couldnt find. Checked on an app for planes and it showed nothing.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174383.html","335X2023.03.19.11.13.07",FALSE
"2/9/23 10:30","Creede","CO","USA","Sphere","25 seconds","Object moving at an oblique angle from my left to right .Object never changed shape. Object traveled behind a cloud. No line of sight.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174407.html","336X2023.03.19.11.13.07",FALSE
"2/9/23 09:00","Exeter","NH","USA","Other","10 seconds","I was driving towards Epping on 101. At approx. 9am I saw a semi-solid white roundish balloon shaped object in the skyline.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174427.html","337X2023.03.19.11.13.07",FALSE
"2/9/23 06:05","Montz","LA","USA","Other","3 to 5 minutes","Headlights visible but not the craft.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174405.html","338X2023.03.19.11.13.07",FALSE
"2/9/23 03:45","Montgomery","AL","USA","Sphere","About an hour","We saw at least 10 bright starlight looking objects that flew fast and in various directions. Multiple other pilots on guard saw them","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174365.html","339X2023.03.19.11.13.07",FALSE
"2/9/23 01:38","Laughlin","NV","USA","Triangle","30 seconds","Very briefly but slowly flew from AZ to Nellis direction","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174370.html","340X2023.03.19.11.13.07",FALSE
"2/9/23 01:07","Worcester","MA","USA","Circle","2-3 seconds","I was looking through my skylight at the moon. All of a sudden a round, green object races under the moon traveling easterly.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174381.html","341X2023.03.19.11.13.07",FALSE
"2/9/23 01:00","Albany","OR","USA","Circle","5 minutes","Ball of expanding light hovering","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174377.html","342X2023.03.19.11.13.07",FALSE
"2/8/23 23:50","Ocala","FL","USA","Unknown","15 to 20 minutes","I was looking toward the northwest sky when I noticed two distinct, very bright lights maybe 25 miles away.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174413.html","343X2023.03.19.11.13.07",FALSE
"2/8/23 22:30","Sacramento","","USA","Fireball","<= apprx. 1 minute","Three pairs of incandescent stationary aerial objects with no apparent suspension nor propulsion forming an exponential graph shape.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174404.html","344X2023.03.19.11.13.07",FALSE
"2/8/23 22:08","Torrington","CT","USA","Rectangle","5 seconds","Strange object passing across the Moon","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174389.html","345X2023.03.19.11.13.07",FALSE
"2/8/23 21:03","Ashton","ID","USA","Other","1 hr and still happeing","Strange white lights on main part, green laser pointer like lights scanning the ground.. now other planes have came in","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174360.html","346X2023.03.19.11.13.07",FALSE
"2/8/23 20:30","Ely","NV","USA","Disk","For a few minutes","South of Ely, I saw something in front of the moon. I originally thought it could be a small lenticular cloud, but then it vanished.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174563.html","347X2023.03.19.11.13.07",FALSE
"2/8/23 19:37","Lawrenceville","GA","USA","Cylinder","One hour","They hovered for about an hour then both just disappeared at the same while we were looking at them.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174580.html","348X2023.03.19.11.13.07",FALSE
"2/8/23 18:30","Port Allegany","PA","USA","Triangle","3-4 minutes","Triangle lights appeared disappeared then reappeared as it moved across the sky.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174358.html","349X2023.03.19.11.13.07",FALSE
"2/8/23 18:25","Cliffside park","NJ","USA","Star","5 to 10 minutes","Glowing and disappearing Starlike light.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174357.html","350X2023.03.19.11.13.07",FALSE
"2/8/23 17:30","Saint Marys","PA","USA","Cylinder","One minute","Very bright low hovering flying object with multiple lights.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174464.html","351X2023.03.19.11.13.07",FALSE
"2/8/23 15:00","Over the alps (may have been Italy)","Provence-Alpes-Côte d","France","Teardrop","Around 20 seconds","Above object on airplane flying over alps when I seen a black craft flying low to the tops of the mountains with grey smoke of it","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174530.html","352X2023.03.19.11.13.07",FALSE
"2/8/23 10:09","melbourne","Victoria","Australia","Circle","approx 10 minutes,","Not moving in a directly straight path.  Took to long to be aircraft, very bright light. Watched movements 10 minutes.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174352.html","353X2023.03.19.11.13.07",FALSE
"2/8/23 09:31","Paradise Mt. Rainier National Park","WA","USA","Cigar","one screen shot","The photo has great detail if blown up.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174503.html","354X2023.03.19.11.13.07",FALSE
"2/7/23 22:00","Cancun","Quintana Roo","USA","Other","1-3 minutes","Round metallic ball UFO","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174527.html","355X2023.03.19.11.13.07",FALSE
"2/7/23 21:45","Between Sacramento and Ione CA. Near Rancho Seco nuclear","CA","USA","Light","15 mins video not that lo","Driving saw light change and move on crazy ways got video","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174523.html","356X2023.03.19.11.13.07",FALSE
"2/7/23 19:20","Powassan","ON","Canada","Circle","5-10 minited","String of 50 or more lights ,Originally going straight then changed to a circle motion covered by a strange cloud that look like smoke","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174349.html","357X2023.03.19.11.13.07",FALSE
"2/7/23 19:16","Danbury","Essex","United Kingdom","Cylinder","","I I saw an object in the sky I think it was an unidentified object","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174632.html","358X2023.03.19.11.13.07",FALSE
"2/7/23 18:56","Lutz","FL","USA","Circle","1hour","I thought maybe it was a plane but planes don't stay still in the sky so I thought maybe was a star or Stars don't move after an hour","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174431.html","359X2023.03.19.11.13.07",FALSE
"2/7/23 18:29","Alsip","IL","USA","Changing","90 seconds","Transparent object that shifted object feel like i seen it because of light pollution from the city of chicago","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174350.html","360X2023.03.19.11.13.07",FALSE
"2/7/23 13:43","Logan","UT","USA","Diamond","3-4 Seconds","Witnessed a large object fly through low clouds in a small canyon.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174353.html","361X2023.03.19.11.13.07",FALSE
"2/7/23 13:30","Augusta","ME","USA","Orb","30-45 seconds","Two glowing orb-like objects came down from very thin clouds","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174346.html","362X2023.03.19.11.13.07",FALSE
"2/7/23 00:32","Walland","TN","USA","Light","aprox. 5 min","Red ball of light stationary above the mountains with a police officer parked in the road seemingly observing it.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174344.html","363X2023.03.19.11.13.07",FALSE
"2/6/23 23:06","Van Buren","OH","USA","Other","5 minutes","Object to the north","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174576.html","364X2023.03.19.11.13.07",FALSE
"2/6/23 21:30","Perth","Western Australia","Australia","Light","30 seconds","Blue hovering light","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174330.html","365X2023.03.19.11.13.07",FALSE
"2/6/23 20:56","Greenbrier","AR","USA","Light","3 Minutes","One craft passing two C-130s at speed never seen before.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174341.html","366X2023.03.19.11.13.07",FALSE
"2/6/23 20:35","Tampa","FL","USA","Fireball","less than 60 seconds","I was sitting in my living room staring out the patio slide door when i noticed fireball object shooting straight towards the moon'","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174339.html","367X2023.03.19.11.13.07",FALSE
"2/6/23 20:35","Lakeland","FL","USA","Light","20 seconds","BRIGHT Red streaked tail, that slowly disapeared to a dot that faded under the Moon...","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174340.html","368X2023.03.19.11.13.07",FALSE
"2/6/23 19:15","Memphis","TN","USA","Orb","Seconds","Green orb appears darts across sky and blinks out","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174343.html","369X2023.03.19.11.13.07",FALSE
"2/6/23 19:15","Robinsonville","MS","USA","Fireball","Maybe 20 seconds","Green with red tail falling fully vertical","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174511.html","370X2023.03.19.11.13.07",FALSE
"2/6/23 18:59","Gravesend","Kent","United Kingdom","Unknown","30 seconds","A fast object going back and forth then disappears out of the blue.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174379.html","371X2023.03.19.11.13.07",FALSE
"2/6/23 18:45","Glen Mills","PA","USA","Rectangle","1 minute","Object was flying to the left of the highway","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174363.html","372X2023.03.19.11.13.07",FALSE
"2/6/23 17:55","DESERT HOT SPRINGS. Sky Valley","CA","USA","Light","5 minutes","Driving W 10 freeway, I spotted 2 bright lights 1 mile apart at approximately 14000 feet.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174342.html","373X2023.03.19.11.13.07",FALSE
"2/6/23 14:15","Rising Fawn","GA","USA","Formation","3 mins","Seen large group of silver translucent shapes","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174338.html","374X2023.03.19.11.13.07",FALSE
"2/6/23 10:25","Brantford","ON","Canada","Sphere","3-4 minutes","While sitting on my balcony, spotted 5 silver sphere's, that looked like balloons.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174333.html","375X2023.03.19.11.13.07",FALSE
"2/6/23 06:58","Poughkeepsie","NY","USA","Circle","15 seconds","Zig zagged across face of moon","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174329.html","376X2023.03.19.11.13.07",FALSE
"2/5/23 22:00","McKinney","TX","USA","Cigar","5+ Minutes","Observed a Illuminated Cigar Shaped UAP","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174477.html","377X2023.03.19.11.13.07",FALSE
"2/5/23 21:20","Watsonville","CA","USA","Formation","45 minutes to an hr long","At least 40 pairs of lights visible with naked eye. But when viewed thru binoculars several more smaller lights around the bright pair","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174326.html","378X2023.03.19.11.13.07",FALSE
"2/5/23 21:20","Cumbria","Cumbria","United Kingdom","Cylinder","Few seconds","Photographing the full moon , clear night , object flew past diagonally across the moon as I was taking some photos.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174386.html","379X2023.03.19.11.13.07",FALSE
"2/5/23 18:56","Highland","IL","USA","Triangle","1-2 minutes","We were walking to our car from apartment. When we noticed a movement in the sky.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174322.html","380X2023.03.19.11.13.07",FALSE
"2/5/23 18:15","Osseo","MN","USA","Diamond","1/2 hour","It was just hovering in the sky. No noise not moving at all.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174335.html","381X2023.03.19.11.13.07",FALSE
"2/5/23 04:50","Joshua Tree","CA","USA","Circle","Seconds","Very bright round vessel low flying darted across the sky for seconds and upruptly went dark.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174314.html","382X2023.03.19.11.13.07",FALSE
"2/4/23 22:00","Vantaa","Uusimaa","Finland","Changing","10 minutes","I was having taking picture of full moon tonight and something that wasn't supposed to be there got in my picture","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174304.html","383X2023.03.19.11.13.07",FALSE
"2/4/23 21:45","Benicia","CA","USA","Teardrop","Few seconds","Teardrop shaped object flew overhead","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174310.html","384X2023.03.19.11.13.07",FALSE
"2/4/23 21:09","Wyoming","MI","USA","Unknown","2 minutes","Blinking light with no sound","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174325.html","385X2023.03.19.11.13.07",FALSE
"2/4/23 21:00","Oak View","CA","USA","Light","Approx 30 min for objects","Individual lights, a minute or two apart, not going in the exact same direction","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174513.html","386X2023.03.19.11.13.07",FALSE
"2/4/23 19:00","Taylorsville","GA","USA","Changing","20 minutes","Cluster of pulsing blinking lights making formations","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174367.html","387X2023.03.19.11.13.07",FALSE
"2/4/23 18:05","johnson city","TN","USA","Other","maybe 20 seconds","I have a few photos","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174543.html","388X2023.03.19.11.13.07",FALSE
"2/4/23 10:30","Saint Petersburg","FL","USA","Sphere","3 to 5 seconds","Very bright metallic sphere appeared out of nowhere, traveled for 3 to 5 seconds and just disappeared.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174680.html","389X2023.03.19.11.13.07",FALSE
"2/4/23 08:45","Biloxi","MS","USA","Cylinder","Approx 3 min","Traveled from east to west high above the Gulf - about as high as an airplane approaching","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174303.html","390X2023.03.19.11.13.07",FALSE
"2/3/23 21:05","Leesville","LA","USA","Sphere","About 4 seconds","Near leesville Louisiana","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174289.html","391X2023.03.19.11.13.07",FALSE
"2/3/23 20:08","Henderson","NV","USA","Triangle","It just happened I was st","Black triangle spotted throught thick dark clouds","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174291.html","392X2023.03.19.11.13.07",FALSE
"2/3/23 19:40","Between Goldfield and Tonopah","NV","USA","Light","3 seconds","2 consecutive Holographic flashes appeared in thin air- obscuring the view of the mountain.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174313.html","393X2023.03.19.11.13.07",FALSE
"2/3/23 19:40","Brooksville","FL","USA","Cigar","2 minutes","A straight line of lights. The length of multiple full train cars. Still at first then took off fast and disappeared into thin air","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174311.html","394X2023.03.19.11.13.07",FALSE
"2/3/23 19:23","La Riera de Gaia","Tarragona Province","Spain","Unknown","3 mins","Satellite like object from W horizon towards E veered S cont. to ~45° above S horizon, light went out briefly the streaked away","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174279.html","395X2023.03.19.11.13.07",FALSE
"2/3/23 19:20","Village : Cheetakheda, Tehsil : Jeeran, District : Neemuch","Madhya Pradesh","India","Star","5 to 10 minutes","Saw multiple stars attached together like train","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174273.html","396X2023.03.19.11.13.07",FALSE
"2/3/23 19:00","Bushnell","FL","USA","Disk","","Was going to dollar general","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174293.html","397X2023.03.19.11.13.07",FALSE
"2/3/23 18:35","Shenandoah","IA","USA","Changing","Every night","These same lighted objects are above town every night and start out in the same positions it would seem","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174294.html","398X2023.03.19.11.13.07",FALSE
"2/3/23 17:25","Mentor","OH","USA","Circle","A secongy","Saw a white bright light go up to a cloud.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174446.html","399X2023.03.19.11.13.07",FALSE
"2/3/23 17:20","Palm Springs","CA","USA","Cross","10 minutes","Black object was moving very very slow to its right","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174301.html","400X2023.03.19.11.13.07",FALSE
"2/3/23 17:15","San Jose","CA","USA","Circle","30 Minutes","Weird large circular thing in the sky traveling North to South from where we were standing - Very high up - Very large object","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174388.html","401X2023.03.19.11.13.07",FALSE
"2/3/23 17:00","Farmington","MO","USA","Sphere","Ongoing as I typr","Noticed a bright white object in the eastern sky. It was above the moon yet has seemingly drifted slowly to the right","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174281.html","402X2023.03.19.11.13.07",FALSE
"2/3/23 16:30","Westbank","BC","Canada","Changing","20 min","Large cloud shaped object moving directly across the sky in opposition to the wind and other clouds leaving a trail.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174295.html","403X2023.03.19.11.13.07",FALSE
"2/3/23 14:00","Livingston","LA","USA","Cylinder","5 seconds. Approximately","Tic-tac shaped object traveking South West.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174448.html","404X2023.03.19.11.13.07",FALSE
"2/3/23 10:30","West Suffield","CT","USA","Triangle","10 seconds","Triangle shape descending straight down","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174646.html","405X2023.03.19.11.13.07",FALSE
"2/3/23 09:34","Middleton","TN","USA","Sphere","","Spheres in 2 of my pictures","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174302.html","406X2023.03.19.11.13.07",FALSE
"2/3/23 05:30","Ajax","ON","Canada","Disk","3 mins","See 3 disc shape objects at night","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174280.html","407X2023.03.19.11.13.07",FALSE
"2/3/23 02:00","Horizon City","TX","USA","Circle","30 min (while awake)","White balloon in El Paso","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174319.html","408X2023.03.19.11.13.07",FALSE
"2/3/23 00:22","Mercedes","TX","USA","Fireball","Les than a second","Saw a small blue light falling from the sky, seemed to be burning during entry","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174267.html","409X2023.03.19.11.13.07",FALSE
"2/2/23 22:00","Vero Beach","FL","USA","Light","2-5 minutes","Orange Flare/Pulsating Light. Vertical & Horizontal.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174265.html","410X2023.03.19.11.13.07",FALSE
"2/2/23 19:15","Artesia","NM","USA","Formation","30 secons","Me, my wife and to adult age sons witnessed six lights appear in intervals I. Two line formations","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174307.html","411X2023.03.19.11.13.07",FALSE
"2/2/23 19:12","Jaipur","Rajasthan","India","Rectangle","around 25 seconds","A lighted rectangular banner type shape in the sky","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174252.html","412X2023.03.19.11.13.07",FALSE
"2/2/23 19:07","Bhopal","Madhya Pradesh","India","Rectangle","Between 20-25 Seconds","While Looking at Venus and Jupiter SW in night sky I saw UFO / Alien Space Ship entering from the southern Horizon traveling North.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174334.html","413X2023.03.19.11.13.07",FALSE
"2/2/23 18:45","Garfield","NJ","USA","Disk","5 second","Watched a hyper white disk launch into hyper speed so fast it left a light trail behind it before it vanished in a partly cloudy sky","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174288.html","414X2023.03.19.11.13.07",FALSE
"2/2/23 18:36","Mérida","Yucatán","Mexico","Sphere","45 seconds","Luminous sphere with photon cloud in front, emitting light from the center out of its wings as if it were a holographic light and flash","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174740.html","415X2023.03.19.11.13.07",FALSE
"2/2/23 18:25","Dane","WI","USA","Egg","30 seconds","White Egg shape being followed by aircraft","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174260.html","416X2023.03.19.11.13.07",FALSE
"2/2/23 18:17","North Bend","OR","USA","Disk","fifteen minutes","The same type of discoid craft that I saw and reported earlier but was orientated virtually perpendicular to the surface of the earth","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174287.html","417X2023.03.19.11.13.07",FALSE
"2/2/23 18:10","Oxford","NJ","USA","Circle","6 seconds","I saw a bright round object travelling quickly over my head","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174258.html","418X2023.03.19.11.13.07",FALSE
"2/2/23 17:00","Middleton","ID","USA","Circle","2-3 min","Object in sky was white round like with black markings that resembled blocks or ladder","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174285.html","419X2023.03.19.11.13.07",FALSE
"2/2/23 16:00","Foxboro","MA","USA","Cone","10 seconds","Narrow Cone-Shaped Craft Hovered then Disappeared from the Clear Blue Sky","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174257.html","420X2023.03.19.11.13.07",FALSE
"2/2/23 06:14","Allentown","PA","USA","Orb","5 seconds","Orange orb moved across sky quickly traveling Northeast","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174248.html","421X2023.03.19.11.13.07",FALSE
"2/2/23 04:48","Miami","FL","USA","Teardrop","10 seconds","Object exhibited awareness, was not a drone. Large, fast movement with stops and zig zagging motion.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174256.html","422X2023.03.19.11.13.07",FALSE
"2/1/23 22:33","Middleboro","MA","USA","Formation","1 hour","Saw 4 brights lights hovering over town at 10:33pm","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174540.html","423X2023.03.19.11.13.07",FALSE
"2/1/23 22:29","tyrone","PA","USA","Sphere","1 minute plus","Caught on camera, didn't realize there was an anomaly until later.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174321.html","424X2023.03.19.11.13.07",FALSE
"2/1/23 21:06","Puyallup","WA","USA","Egg","1-2 minutes","White edges red then dim moved close then apart","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174245.html","425X2023.03.19.11.13.07",FALSE
"2/1/23 20:17","Melbourne","Victoria","Australia","Cigar","1 sec","Was in my backyard started taking photos of funny looking clouds then as I looked over them I captured quite a few , samsung S22ultra","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174234.html","426X2023.03.19.11.13.07",FALSE
"2/1/23 20:07","Woodland","CA","USA","Orb","Less than 2 minutes","Round glowing object, changing size and brightness, then dropped out of sight.","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174648.html","427X2023.03.19.11.13.07",FALSE
"2/1/23 19:45","Seattle","WA","USA","Triangle","5 minutes","UFO Above Puget Sound, Seattle, WA (7:45 pm) - February 1, 2023","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174332.html","428X2023.03.19.11.13.07",FALSE
"2/1/23 19:43","it was over north Wood Village between airport and walmart","OR","USA","Orb","maybe 60 seconds","Unknown orange spheres filmed over Wood Village Oregon","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174276.html","429X2023.03.19.11.13.07",FALSE
"2/1/23 19:35","Troutdale","OR","USA","Unknown","Several minutes","Fast moving object","3/6/23","","https://www.nuforc.org/webreports/reports/174/S174244.html","430X2023.03.19.11.13.07",FALSE
"2/1/23 18:48","Baden","PA","USA","Light","About 5 minutes","Two bright lights flying in formation, the lead one dim followed by a bright white light","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174259.html","431X2023.03.19.11.13.07",FALSE
"2/1/23 18:31","West Camp","NY","USA","Diamond","5-10 mins","The two red lights stayed on and the other two white lights were flashing in an unusual sequence.","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174240.html","432X2023.03.19.11.13.07",FALSE
"2/1/23 17:48","Gurnee","IL","USA","Light","3 minutes","Brighter one with trailing one that was more faint","3/6/23","Yes","https://www.nuforc.org/webreports/reports/174/S174239.html","433X2023.03.19.11.13.07",FALSE
