"X","Date.Time","City","State","Country","Shape","Duration","Summary","Posted","Image","URL","ID","madar"
1317,"11/22/19 13:00","Nageezi","NM","USA","Other","10 minutes","Large rectangle like shape","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166139.html","934X2022.04.30.18.48.21",FALSE
1318,"10/10/19 22:28","Carterville","IL","USA","Disk","10 seconds","I was doing astrophotography of Jupiter when objects came into view","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166073.html","935X2022.04.30.18.48.21",FALSE
1319,"10/5/19 09:47","Saguaro Lake (Mesa)","AZ","USA","Sphere","Less than 1 min","I caught an image on film I want analyzed. I have seen numerous oddities at saguaro but this day was the start to heightened observati","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166643.html","936X2022.04.30.18.48.21",FALSE
1320,"9/18/19 22:23","Apache junction","AZ","USA","Circle","2 hours","We thought it was the moon","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166677.html","937X2022.04.30.18.48.21",FALSE
1321,"8/29/19 18:41","Brighton (UK/England)",NA,"United Kingdom","Oval","Photo","3 objects with white glow","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166331.html","938X2022.04.30.18.48.21",FALSE
1322,"8/7/19 01:00","Silsbee","TX","USA","Cylinder","Between 1 and 2 seconds.","Myself and two friends all saw a UAP/UFO on the south side of a local football field.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166640.html","939X2022.04.30.18.48.21",FALSE
1323,"6/12/19 17:30","East Hanover","NJ","USA","Triangle","~3 minutes","Daytime sighting, Black triangle, Bright Red Diffused light on all 3 corners, not blinking, White light in Center, not blinking. Silent","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166453.html","940X2022.04.30.18.48.21",FALSE
1324,"4/20/19 03:21","Covington","LA","USA","Cigar","10 mins","I saw s rectangular object rounded on the ends hovering above the trees","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166354.html","941X2022.04.30.18.48.21",FALSE
1325,"4/19/19 02:00","Corpus Christi","TX","USA","Light","1 min","Saw a huge white flash that lit up the entire sky like someone was taking a picture.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166869.html","942X2022.04.30.18.48.21",FALSE
1326,"3/11/19 16:10","Covington","LA","USA","Cigar","10 mins","I saw s rectangular object rounded on the ends hovering above the trees","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166355.html","943X2022.04.30.18.48.21",FALSE
1327,"1/11/19 18:20","Covington","LA","USA","Rectangle",NA,"I saw a light and what appeared to be a door or opening in the trees.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166356.html","944X2022.04.30.18.48.21",FALSE
1328,"11/25/18 21:00","Dayton",NA,"USA",NA,"Unsure, lost time during","I woke up on board and was awake for a few minutes then was out again when I woke up again I was in bed but felt sick and weak","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166590.html","945X2022.04.30.18.48.21",FALSE
1329,"11/21/18 20:05","Salt Lake City","UT","USA","Light","5 minutes","There were 6 lights stagnant in the sky. Until 1 sped away really fast.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166530.html","946X2022.04.30.18.48.21",FALSE
1330,"10/25/18 21:55","Latchi","Paphos District","Cyprus","Light","10 - 15 mins","Red Green lights followed by pulsating white light while in thunder","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166821.html","947X2022.04.30.18.48.21",FALSE
1331,"10/10/18 15:00","Bushnell","FL","USA","Disk","A few seconds","I seen a bright light come out the sky n it flew real fast","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166406.html","948X2022.04.30.18.48.21",FALSE
1332,"8/13/18 02:30","Skopje","Butel Municipality","Macedonia","Other","20 seconds","object was boomerang shaped, it had big white lights and it moved very fast from west to east, around the height that a plane flies on","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166359.html","949X2022.04.30.18.48.21",FALSE
1333,"7/14/18 12:00","Medford","OR","USA","Disk","1 minute","Hovering disc shape craft floating about 200 ft in the air","3/4/22",NA,"https://www.nuforc.org/webreports/reports/165/S165914.html","950X2022.04.30.18.48.21",FALSE
1334,"7/13/18 02:00","Rutland","OH","USA","Light","A couple of hours.","A formation of star looking lights moving through the sky. One of these UFO flew right beside me. They change in size and shape.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166847.html","951X2022.04.30.18.48.21",FALSE
1335,"3/17/18 13:12","Tehachapi","CA","USA","Changing","Approx 20 mins","I looked up to see a completely illuminated diamond like opal all colors but white most prominent.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166828.html","952X2022.04.30.18.48.21",FALSE
1336,"10/10/17 12:01","Hemphill","TX","USA","Circle","Unknown","Felt impact ran out side craft hit property have items and pictures","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166667.html","953X2022.04.30.18.48.21",FALSE
1337,"9/15/17 22:15","Melbourne (Australia)","Victoria","Australia","Sphere","7 seconds","A pinkish sphere was seen moving in the night sky above the clouds from west to east.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166717.html","954X2022.04.30.18.48.21",FALSE
1338,"8/1/17 21:30","Waxhaw","NC","USA","Circle","30 minutes","8 massive balls of light swarming like bees extremely fast and followed us driving home.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166635.html","955X2022.04.30.18.48.21",FALSE
1339,"7/6/17 01:00","Nageezi","NM","USA","Disk","3 minutes","Huge Neon green horseshoe light pass over us at night.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166141.html","956X2022.04.30.18.48.21",FALSE
1340,"6/19/17 00:03","Small town off the I-40 not sure which)","OK","USA","Other","About 5 days","After hearing walking in the gravel around my car with no one there I stepped out of vehicle and witnessed 7' clear but not it. 5 days","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166372.html","957X2022.04.30.18.48.21",FALSE
1341,"6/17/17 06:00","SECANE","PA","USA","Rectangle","Ship cloaked in clouds","Alien spacecraft cloaked in the clouds.","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166779.html","958X2022.04.30.18.48.21",FALSE
1342,"3/14/17 02:00","Lakehead","CA","USA","Light","5ish minutes","In the night , we were outside doing evp sessions when a light grabbed our attention and brought more smaller lights.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166928.html","959X2022.04.30.18.48.21",FALSE
1343,"2/17/17 21:00","Indianapolis","IN","USA","Fireball","10 minutes","It was trying to make contact","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166074.html","960X2022.04.30.18.48.21",FALSE
1344,"10/19/16 17:00","Wildwood","FL","USA","Circle","About 30 seconds","I saw a circle ship that was flying in the sky","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166412.html","961X2022.04.30.18.48.21",FALSE
1345,"7/31/16 20:00","Toronto (Canada)","Ontario","Canada","Disk","3 to 4 minutes","We both saw and filmed the craft at the park","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166923.html","962X2022.04.30.18.48.21",FALSE
1346,"7/15/16 21:35","Baltimore","MD","USA",NA,NA,"Very unusual morning and lighting.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166668.html","963X2022.04.30.18.48.21",FALSE
1347,"6/1/16 18:00","Mechanicsburg","PA","USA","Sphere","10 minutes","Disc shaped object with flashing multi-colored lights","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166891.html","964X2022.04.30.18.48.21",FALSE
1348,"6/1/16 05:25","De Funiak Springs","FL","USA","Cylinder","10 minutes","Very bright ""star"" was noticed to the south, got inc. brighter was joined by 4-5 others, turned into rectangles Bus like craft emerged","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166797.html","965X2022.04.30.18.48.21",FALSE
1349,"2/29/16 10:32","Klamath Falls","OR","USA","Other","4+ years","The sky warped and something like energy.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/165/S165978.html","966X2022.04.30.18.48.21",FALSE
1350,"10/31/15 20:00",NA,NA,"USA","Other","For the past 7","I remember hearing like a banging noise","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166651.html","967X2022.04.30.18.48.21",FALSE
1351,"5/10/15 13:00","Elkmont","AL","USA","Changing","10 minutes","Low level, cloaked, morphed, silent, incredible.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/165/S165966.html","968X2022.04.30.18.48.21",FALSE
1352,"1/15/15 11:00","New Mexico","NM","USA","Triangle","Long time","They have been taking me since I was little and I seen it this time flying right next to our van a big triangle","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166370.html","969X2022.04.30.18.48.21",FALSE
1353,"10/3/14 22:00","Austin","TX","USA","Changing","20 minutes","Several UFO<U+0092>s moving towards me slowly then turned into one humungous mother ship with smaller ships flying beside it.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166981.html","970X2022.04.30.18.48.21",FALSE
1354,"9/15/14 11:44",NA,NA,NA,"Cigar","5 seconds","See photos","3/4/22","Yes","https://www.nuforc.org/webreports/reports/165/S165997.html","971X2022.04.30.18.48.21",FALSE
1355,"9/13/14 00:57","Chester","Cheshire West and Chester","United Kingdom","Changing","10-15 minuets","Glowing ball seen then second brighter glowing object with human like figure appearing from it. Darker mass then expanding","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166414.html","972X2022.04.30.18.48.21",FALSE
1356,"8/31/14 21:30","Cannon Beach","OR","USA","Sphere","about 30 seconds","Large bright orange orb travelled south parallel to coastline and then rose up into the night sky.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166526.html","973X2022.04.30.18.48.21",FALSE
1357,"6/10/14 01:00","Clinton","TN","USA","Circle","3 - 5 minutes","Amber burning Orange color. 3 crafts almost as formation","3/4/22",NA,"https://www.nuforc.org/webreports/reports/165/S165917.html","974X2022.04.30.18.48.21",FALSE
1358,"3/15/14 19:17","New York","NY","USA","Circle","somewhere over 20 minutes","Glowing cyan blue object in night sky","3/4/22","Yes","https://www.nuforc.org/webreports/reports/165/S165961.html","975X2022.04.30.18.48.21",FALSE
1359,"10/23/13 00:15","Hoover","AL","USA","Other","5 minutes","4 T shaped amber objects","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166333.html","976X2022.04.30.18.48.21",FALSE
1360,"6/20/13 20:45","Mahopac","NY","USA","Cigar","5 minutes","Red and white lights hovering over the Secor Rd area","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166721.html","977X2022.04.30.18.48.21",FALSE
1361,"9/6/12 19:00","Warner","OK","USA","Light","90 seconds approximately","Very bright light about 20 degrees above the northern horizon.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166949.html","978X2022.04.30.18.48.21",FALSE
1362,"7/4/12 21:04","Greenport",NA,"USA","Circle","Several hours","Bright lights circulating in the sky for several hours","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166791.html","979X2022.04.30.18.48.21",FALSE
1363,"2/11/12 21:00","Hampden","MA","USA","Star","Maybe five minutes","I have a video of a plane following a UFO.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166603.html","980X2022.04.30.18.48.21",FALSE
1364,"11/23/11 19:15","Salinas","CA","USA","Diamond","1 minute or less","Large Floating Diamond Shaped Object Seen Floating 50 feet above neighbors house","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166433.html","981X2022.04.30.18.48.21",FALSE
1365,"7/4/11 21:00","Greenport","NY","USA","Circle","Several hours","Multiple bright circles oscillating across the sky for hours at a time","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166792.html","982X2022.04.30.18.48.21",FALSE
1366,"6/15/11 03:00","Mentor","OH","USA","Unknown","5 minutes?","Sudden brightness with blinds closed, shadows of aircraft passing by window","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166383.html","983X2022.04.30.18.48.21",FALSE
1367,"8/21/10 21:30","Federal Way","WA","USA","Light","4 mins","Hovering Bright light.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166656.html","984X2022.04.30.18.48.21",FALSE
1368,"6/22/10 20:45","Richmond","IN","USA","Other",NA,"Caught something out of my peripherals screened like a girl then zoomed off super fast way faster than anything on made on earth","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166352.html","985X2022.04.30.18.48.21",FALSE
1369,"2/16/09 02:15","Nelson",NA,"New Zealand","Circle","a few seconds","military craft morphs into circle craft","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166080.html","986X2022.04.30.18.48.21",FALSE
1370,"8/2/08 01:30","Blythe","CA","USA","Circle","30 seconds","What appeared like a normal satellite drifted across the night sky, then completed three circular turns, then stopped.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166034.html","987X2022.04.30.18.48.21",FALSE
1371,"7/29/08 03:30","St. Louis","MO","USA","Diamond","15 minutes","I can draw u a picture of it it resembles the ones I've seen on TV shows","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166401.html","988X2022.04.30.18.48.21",FALSE
1372,"6/30/08 20:30","Hastings, Ontario. Rice Lake (Canada)","Ontario","Canada","Cigar","30 seconds","Hovering cigar shape. Verticle.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166419.html","989X2022.04.30.18.48.21",FALSE
1373,"9/8/07 01:00","Waterboro","ME","USA","Oval",NA,"Son abducted and tested on","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166837.html","990X2022.04.30.18.48.21",FALSE
1374,"7/29/06 22:00","St. Croix (Virgin Islands)","NC","Virgin Islands (US)","Light","10 minutes","Erratic ball of light","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166622.html","991X2022.04.30.18.48.21",FALSE
1375,"4/19/06 07:55","Rosendale","WI","USA","Cylinder","3-4 seconds","Fast flying, reflective object.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166620.html","992X2022.04.30.18.48.21",FALSE
1376,"1/11/06 21:31","Washington DC (Suitland, MD)","Washington, DC","USA","Circle",NA,"surface on the is in the same landscape as Africa continent","3/4/22","Yes","https://www.nuforc.org/webreports/reports/166/S166189.html","993X2022.04.30.18.48.21",FALSE
1377,"9/1/04 13:00","Rialto","CA","USA","Circle","6- 8 minutes","large red circle (probably sphere) seen in broad daylight moving slowly and changing direction.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166815.html","994X2022.04.30.18.48.21",FALSE
1378,"3/13/04 21:00","Huntington beach","CA","USA",NA,"Consty","On a very clear night I walked out on my balcony and noticed the Moon looks very strange","3/4/22",NA,"https://www.nuforc.org/webreports/reports/165/S165925.html","995X2022.04.30.18.48.21",FALSE
1379,"5/15/03 21:00","Martinez","CA","USA","Other","10 minutes","Hovering row of 5+ lights approx 50-100 yards wide.","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166531.html","996X2022.04.30.18.48.21",FALSE
1380,"9/12/02 10:13",NA,NA,"USA","Triangle",NA,"F","3/4/22",NA,"https://www.nuforc.org/webreports/reports/166/S166976.html","997X2022.04.30.18.48.21",FALSE
1381,"2/8/02 22:00","Park City","UT","USA","Oval","2 minutes","2002 Winter Olympics fireworks display at The Canyons Resort overhead I saw an object as large as a cruise ship floating above me","3/4/22",NA,"https://www.nuforc.org/webreports/reports/165/S165972.html","998X2022.04.30.18.48.21",FALSE
